SITE_ID,SAMPLE_ID,SAMPLE_VERSION,REPLICATE_CODE,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT,IS_THIRD_PARTY_DATA,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX
56339,584886,1,,26/11/2008,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,575940,27/11/2008,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,85,5,12,17,1,5,3,5,7,13,70,5,7,11,66,4,7,60,16,116,7,15,30,50,18,33,55,18,91,5,18,92,5,No,15,113,8
56339,603568,1,,09/03/2009,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,593935,18/01/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,112,5,18,28,2,5,5,5,8,18,93,5,8,15,53,5,8,61,19,132,7,18,46,39,22,44,50,24,131,5,24,131,5,No,22,151,7
56339,600829,1,,09/11/2009,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,590452,12/11/2009,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,110,5,17,26,2,5,5,5,8,21,109,5,10,14,72,6,9,70,20,143,7,22,42,52,22,41,54,24,128,5,24,126,5,No,23,168,7
56339,606604,1,,12/04/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,598882,13/04/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,133,5,25,49,2,5,5,5,10,25,122,5,11,17,65,8,12,65,25,176,7,27,61,44,27,57,47,30,155,5,30,155,5,No,28,198,7
56339,615662,1,,18/10/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,607182,23/12/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,115,5,23,40,2,5,5,5,9,20,102,5,9,15,57,6,10,56,22,152,7,20,50,40,20,46,43,25,120,5,25,123,5,No,26,186,7
56339,624353,1,,24/05/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,614750,02/06/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,130,5,22,41,2,5,5,5,9,19,99,5,11,15,70,8,11,69,22,158,7,27,47,57,27,47,57,25,140,6,25,138,6,No,26,196,8
56339,632696,1,,16/11/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,623159,10/01/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,91,5,16,32,2,5,3,5,10,18,98,5,9,13,71,5,8,62,18,127,7,21,42,50,21,41,51,22,112,5,22,115,5,No,20,150,8
56339,635626,1,,03/04/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,636625,21/01/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,111,6,20,37,2,5,5,5,9,19,104,5,12,16,71,6,9,67,19,139,7,23,41,56,25,42,60,22,127,6,22,126,6,No,23,178,8
56339,644710,1,,05/11/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,632050,08/11/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,92,5,15,28,2,5,3,5,9,16,85,5,11,15,72,7,9,69,17,124,7,20,38,53,24,42,57,21,114,5,21,111,5,No,17,131,8
56339,659673,1,,13/05/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,648332,02/07/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,124,5,21,28,1,3,5,5,7,20,101,5,10,17,60,6,10,59,23,156,7,20,50,40,23,48,48,27,143,5,27,140,5,No,25,176,7
56339,674489,1,,07/10/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,655574,08/10/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),15,75,5,12,16,1,1,3,3,4,11,61,6,7,9,71,3,5,53,13,93,7,16,27,59,14,27,52,15,77,5,15,80,5,No,13,99,8
56339,689029,1,,02/04/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,698683,28/01/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,125,5,34,73,2,5,5,5,11,29,154,5,13,23,55,7,12,56,25,171,7,27,70,39,28,58,48,32,174,5,32,176,5,No,36,250,7
56339,698567,1,,02/09/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,699166,02/02/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,114,5,18,33,2,5,5,5,9,19,96,5,10,13,72,6,9,65,20,139,7,24,44,55,23,44,52,23,127,6,23,127,6,No,21,160,8
56339,714810,1,,25/03/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,724057,11/02/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),28,145,5,24,42,2,5,5,5,9,28,144,5,11,19,59,7,11,64,29,205,7,28,57,49,29,56,52,32,172,5,32,170,5,No,31,227,7
56339,730612,1,,17/11/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,724250,13/02/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,100,5,18,30,2,5,3,5,8,19,97,5,8,11,67,5,7,69,19,134,7,18,38,47,18,36,50,23,121,5,23,122,5,No,21,154,7
56339,740112,1,,16/05/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,732303,24/08/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,140,5,22,43,2,5,5,5,10,22,115,5,11,16,70,8,10,77,24,173,7,27,49,55,28,47,60,29,158,5,29,160,6,No,25,188,8
56339,748211,1,,24/10/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,739691,22/02/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,84,5,14,22,2,5,3,5,8,16,84,5,8,11,73,5,7,65,16,113,7,18,36,50,18,36,50,20,100,5,20,101,5,No,17,127,7
56339,757055,1,,30/05/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,754176,31/01/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,128,5,20,37,2,5,5,5,9,21,111,5,12,16,70,9,12,68,23,165,7,25,51,49,30,52,58,26,140,5,26,140,5,No,23,172,7
56339,762840,1,,24/10/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,754320,08/02/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,98,5,13,25,2,5,3,5,10,20,104,5,10,12,77,5,7,70,20,143,7,20,41,49,22,42,52,24,119,5,24,121,5,No,19,143,8
56357,167255,1,,02/07/1985,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115148,02/07/1985,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,122,5,,,,,,,,13,55,4,1,1,100,5,8,62,21,142,7,,2,0,15,34,44,23,122,5,23,122,5,No,,,
56357,147954,1,,10/10/1986,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,141630,10/10/1986,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),22,121,6,,,,,,,,14,56,4,1,1,100,5,8,63,20,137,7,,2,0,14,34,41,22,116,5,22,117,5,No,1,8,8
56357,148111,1,,01/07/1987,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,139581,01/07/1987,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,61,5,,,,,,,,8,32,4,1,1,100,4,5,94,11,78,7,,2,0,13,21,62,13,65,5,13,64,5,No,,,
56357,149104,1,,12/03/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,116820,12/03/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,53,5,,,,,,,,7,35,5,1,1,100,1,4,34,9,60,7,,,,8,16,50,10,48,5,10,50,5,No,1,8,8
56357,149121,1,,17/06/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,116841,17/06/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,66,5,,,,,,,,5,19,4,,,,1,3,36,11,72,7,,2,0,5,20,25,13,60,5,13,60,5,No,,,
56357,172125,1,,09/10/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117203,09/10/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,69,5,,,,,,,,10,39,4,,,,1,3,14,13,85,7,,,,4,21,19,13,63,5,13,63,5,No,1,8,8
56357,149721,1,,21/05/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117599,21/05/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,118,5,,,,,,,,16,53,3,1,1,63,4,8,44,22,141,6,,2,0,12,40,30,25,121,5,25,119,5,No,1,8,8
56357,169148,1,,31/07/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117857,31/07/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),21,102,5,,,,,,,,15,52,3,,,,3,6,44,20,134,7,,3,0,10,34,29,22,106,5,22,105,5,No,,,
56357,172957,1,,30/10/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,118089,30/10/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),18,100,6,,,,,,,,14,58,4,,,,1,4,12,17,106,6,,2,0,4,30,13,18,90,5,18,90,5,No,,,
56357,173006,1,,16/11/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,118765,16/11/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),14,66,5,,,,,,,,10,38,4,1,1,100,2,3,54,13,85,7,,,,7,20,35,14,59,4,14,62,4,No,,,
56357,150920,1,,08/06/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119071,08/06/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,135,6,5,5,1,1,5,5,5,16,71,4,3,4,84,5,7,67,22,150,7,6,16,38,17,36,47,25,135,5,25,140,6,No,8,54,7
56357,151136,1,,05/10/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119332,05/10/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,117,5,3,4,1,1,5,5,7,17,64,4,1,3,34,4,8,45,22,147,7,,13,0,15,46,33,24,113,5,24,117,5,No,5,36,7
56357,151501,1,,07/06/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119768,07/06/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),18,85,5,9,10,1,1,3,3,3,12,40,3,1,4,27,1,3,22,16,101,6,2,21,10,6,27,22,18,78,4,18,78,4,No,11,70,6
56357,151745,1,,08/11/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120081,08/11/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,108,6,1,1,1,1,5,5,5,14,64,5,1,1,51,2,5,32,17,114,7,,5,0,8,27,30,19,100,5,19,102,5,No,3,22,7
56357,172154,1,,04/04/1995,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120248,04/04/1995,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),18,99,6,3,4,1,1,3,3,4,11,46,4,1,1,67,1,4,30,16,104,7,2,10,20,7,28,25,18,94,5,18,94,5,No,4,28,7
56357,152046,1,,31/10/1995,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,139973,31/10/1995,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,101,5,1,1,1,1,5,5,5,14,59,4,,1,0,2,5,39,18,116,6,,8,0,10,33,30,20,101,5,20,102,5,No,3,19,6
56357,152172,1,,20/03/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120627,20/03/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,109,5,1,1,1,1,5,5,5,11,42,4,1,2,30,3,5,51,18,119,7,,9,0,12,32,38,20,107,5,20,108,5,No,3,20,7
56357,152493,1,,04/10/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,121025,04/10/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,111,5,1,1,1,1,5,5,5,17,60,4,1,1,56,4,8,46,21,135,6,,5,0,13,42,31,23,110,5,23,107,5,No,2,14,7
56357,152854,1,,30/05/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,121479,30/05/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,88,5,,,,,,,,14,48,3,1,1,100,2,5,48,16,106,7,,4,0,8,25,32,19,90,5,19,94,5,No,1,6,6
56357,153158,1,,01/08/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: CONSERVATION issues,143434,01/08/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),22,123,6,15,21,1,3,5,5,7,16,78,5,6,8,65,3,6,53,20,135,7,10,27,37,12,27,44,22,116,5,22,120,5,No,19,138,7
56357,167872,1,,23/09/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,121566,23/09/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),29,160,6,26,44,2,10,7,10,17,22,104,5,10,15,66,5,10,54,29,197,7,17,55,31,19,49,39,30,159,5,30,161,5,No,32,220,7
56357,153341,1,,27/05/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122099,27/05/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,99,5,9,10,1,1,3,3,3,15,52,3,3,5,49,4,7,51,20,134,7,2,23,9,11,34,32,23,111,5,23,110,5,No,12,80,7
56357,173281,1,,24/11/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122337,24/11/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),18,82,5,11,13,1,1,3,3,4,15,60,4,4,7,60,3,5,55,17,115,7,6,24,25,12,29,41,18,90,5,18,88,5,No,15,104,7
56357,172228,1,,11/03/1999,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122370,11/03/1999,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,92,5,3,4,1,1,3,3,4,12,40,3,1,4,32,2,6,32,17,112,7,1,10,10,10,34,29,19,97,5,19,92,5,No,3,23,8
